Store,DayOfWeek,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday
406,5,20/02/2015,7618,568,1,1,0,0
315,4,25/09/2014,3349,400,1,0,0,0
783,1,10/03/2014,4678,565,1,0,0,0
227,3,08/01/2014,6043,595,1,1,0,0
873,6,13/07/2013,2715,290,1,0,0,0
274,5,19/04/2013,3211,971,1,0,0,0
36,4,16/04/2015,9527,1048,1,1,0,0
737,3,24/06/2015,5285,764,1,0,0,0
1049,5,09/01/2015,4586,708,1,1,0,0
352,3,16/04/2014,8570,747,1,1,0,1
352,2,05/03/2013,6451,627,1,1,0,0
62,3,16/04/2014,7474,819,1,1,0,1
456,5,03/07/2015,6021,798,1,1,0,1
54,2,27/01/2015,8917,749,1,1,0,0
142,2,05/02/2013,6168,732,1,1,0,0
752,2,22/10/2013,5833,502,1,1,0,1
248,7,07/12/2014,0,0,0,0,0,0
954,1,20/01/2014,9772,1156,1,1,0,0
712,1,11/11/2013,5961,523,1,0,0,0
723,2,21/10/2014,6640,528,1,1,0,1
208,1,11/05/2015,2257,367,1,0,0,0
1093,2,21/01/2014,6849,706,1,1,0,0
166,5,24/01/2014,5300,696,1,1,0,0
86,4,06/06/2013,5097,668,1,1,0,0
699,3,16/10/2013,5927,860,1,0,0,1
624,5,05/09/2014,7003,736,1,1,0,0
940,1,26/01/2015,10260,967,1,1,0,0
566,2,16/09/2014,5557,602,1,1,0,0
310,4,13/11/2014,8466,747,1,1,0,0
892,5,02/05/2014,12600,1228,1,1,0,0
111,2,23/12/2014,13246,1113,1,0,0,1
357,6,27/12/2014,6585,929,1,0,0,0
290,3,30/04/2014,11121,961,1,1,0,0
752,1,20/04/2015,3994,411,1,0,0,0
910,3,16/10/2013,4665,496,1,0,0,0
160,6,15/03/2014,4723,542,1,0,0,0
375,4,09/05/2013,0,0,0,0,a,0
158,1,13/07/2015,10705,592,1,1,0,0
565,2,12/05/2015,6411,776,1,0,0,0
872,6,08/03/2014,7332,658,1,0,0,0
136,4,30/07/2015,7977,548,1,1,0,0
167,2,20/01/2015,7112,885,1,0,0,0
212,7,04/08/2013,0,0,0,0,0,0
1047,4,03/01/2013,3565,445,1,0,0,1
76,7,17/11/2013,0,0,0,0,0,0
1021,5,16/01/2015,8608,1059,1,1,0,0
270,5,03/05/2013,10179,1316,1,1,0,0
247,1,11/03/2013,7936,680,1,0,0,0
248,6,09/02/2013,7839,1093,1,0,0,0
616,1,27/07/2015,9935,850,1,1,0,1
522,4,30/05/2013,0,0,0,1,a,1
922,3,07/08/2013,5468,568,1,0,0,1
252,1,13/05/2013,16462,1126,1,1,0,0
949,1,13/01/2014,4371,447,1,0,0,0
565,6,27/04/2013,5016,709,1,0,0,0
205,2,14/04/2015,7632,958,1,1,0,0
1045,4,30/10/2014,8388,1042,1,0,0,0
66,1,04/02/2013,7117,571,1,1,0,0
788,2,31/03/2015,20988,1774,1,1,0,1
852,5,14/03/2014,3717,539,1,0,0,0
28,3,28/05/2014,5558,567,1,0,0,0
318,5,13/02/2015,7699,699,1,0,0,1
321,7,02/02/2014,0,0,0,0,0,0
462,7,25/08/2013,0,0,0,0,0,0
50,2,10/09/2013,5340,416,1,1,0,0
209,4,11/06/2015,6345,652,1,0,0,0
550,1,18/11/2013,6919,522,1,1,0,0
678,2,30/07/2013,8703,893,1,1,0,1
110,4,08/08/2013,6768,982,1,0,0,0
477,6,24/08/2013,4881,387,1,0,0,0
110,3,25/03/2015,3626,537,1,0,0,0
1082,5,13/03/2015,5383,820,1,0,0,0
578,7,21/04/2013,4491,492,1,0,0,0
83,7,27/07/2014,0,0,0,0,0,0
924,6,25/01/2014,2872,293,1,0,0,0
466,6,30/03/2013,6860,663,1,0,0,0
155,4,08/01/2015,7740,676,1,1,0,0
230,6,27/07/2013,5465,764,1,0,0,0
1013,7,22/09/2013,0,0,0,0,0,0
341,1,01/07/2013,8015,1012,1,1,0,0
798,4,23/07/2015,6456,792,1,0,0,1
1086,6,11/01/2014,4225,554,1,0,0,0
585,2,08/07/2014,4333,727,1,0,0,0
864,3,27/05/2015,4679,640,1,0,0,1
38,3,11/09/2013,7449,549,1,1,0,0
526,3,30/04/2014,12229,1643,1,1,0,1
423,1,16/09/2013,8880,1756,1,0,0,0
776,7,31/08/2014,0,0,0,0,0,0
581,3,06/03/2013,6350,674,1,1,0,0
466,3,18/09/2013,5853,700,1,0,0,0
1032,5,19/07/2013,9792,1120,1,1,0,1
852,2,05/03/2013,6254,689,1,1,0,0
458,3,08/10/2014,7318,674,1,1,0,0
720,1,16/12/2013,13159,1059,1,1,0,0
618,3,22/05/2013,5206,402,1,0,0,0
857,3,19/03/2014,6835,898,1,1,0,0
746,5,07/11/2014,7694,577,1,1,0,0
1015,7,02/03/2014,0,0,0,0,0,0
823,4,20/03/2014,5352,581,1,1,0,0
603,1,28/07/2014,9522,1129,1,1,0,0
748,2,03/02/2015,6788,523,1,1,0,0
1033,6,01/02/2014,12371,1126,1,0,0,0
1077,6,24/05/2014,2869,343,1,0,0,0
1015,5,25/10/2013,5785,507,1,1,0,0
314,2,03/09/2013,4120,564,1,0,0,1
662,1,23/06/2014,5143,548,1,0,0,0
1058,6,23/08/2014,4527,495,1,0,0,0
669,2,25/06/2013,3701,394,1,0,0,0
204,4,22/08/2013,4590,445,1,0,0,1
592,3,08/05/2013,5017,701,1,0,0,0
56,3,04/12/2013,8395,498,1,1,0,0
324,1,13/10/2014,4813,752,1,0,0,0
861,4,10/07/2014,3575,566,1,0,0,0
70,3,27/08/2014,4361,494,1,0,0,1
593,7,22/03/2015,0,0,0,0,0,0
994,3,13/11/2013,3697,402,1,0,0,0
372,3,15/10/2014,6987,616,1,0,0,1
848,6,22/06/2013,4782,631,1,0,0,0
852,3,17/07/2013,4916,558,1,1,0,1
327,1,13/07/2015,12937,1284,1,1,0,1
810,6,06/06/2015,6272,481,1,0,0,0
895,7,17/02/2013,0,0,0,0,0,0
93,1,23/02/2015,3860,451,1,0,0,0
1024,7,15/12/2013,0,0,0,0,0,0
82,7,02/06/2013,0,0,0,0,0,0
604,7,14/07/2013,0,0,0,0,0,0
587,6,03/05/2014,12539,844,1,0,0,0
680,1,31/03/2014,6448,924,1,1,0,0
398,2,12/05/2015,4401,520,1,0,0,0
595,1,16/09/2013,11674,1594,1,0,0,0
647,7,30/11/2014,0,0,0,0,0,0
330,5,17/04/2015,5737,496,1,1,0,0
469,5,28/03/2014,8967,1268,1,0,0,0
1005,4,28/08/2014,5201,855,1,0,0,0
928,1,31/03/2014,14584,1109,1,1,0,0
675,7,28/04/2013,0,0,0,0,0,0
1111,4,03/10/2013,0,0,0,0,a,0
971,6,05/07/2014,6501,838,1,0,0,0
1035,1,11/08/2014,4466,577,1,0,0,1
917,3,20/03/2013,6145,635,1,1,0,0
304,3,13/02/2013,5864,981,1,0,0,0
1013,3,14/01/2015,4170,448,1,1,0,0
970,4,28/02/2013,4026,471,1,0,0,0
1002,7,20/07/2014,0,0,0,0,0,0
940,4,26/09/2013,6373,648,1,1,0,0
479,2,30/07/2013,17552,1794,1,1,0,1
135,4,29/01/2015,6055,528,1,1,0,0
519,4,23/07/2015,4501,491,1,0,0,1
873,7,04/08/2013,0,0,0,0,0,0
928,3,13/08/2014,5584,534,1,0,0,1
712,1,19/01/2015,5186,533,1,0,0,0
471,2,17/06/2014,8663,654,1,1,0,1
875,6,31/08/2013,4539,436,1,0,0,0
852,4,19/06/2014,0,0,0,1,a,0
647,3,08/07/2015,4935,610,1,0,0,0
1013,1,07/10/2013,7053,694,1,1,0,0
1001,5,02/08/2013,5399,645,1,1,0,1
659,6,11/07/2015,3214,444,1,0,0,0
803,2,11/11/2014,5445,434,1,1,0,0
559,2,30/06/2015,10855,1129,1,1,0,0
374,4,16/04/2015,7938,922,1,1,0,0
468,4,02/07/2015,6338,665,1,1,0,0
269,1,29/04/2013,14927,1713,1,1,0,0
1069,3,06/05/2015,8843,1134,1,1,0,0
734,4,11/09/2014,4397,453,1,0,0,0
517,5,08/08/2014,6126,732,1,1,0,1
645,2,24/09/2013,11653,1437,1,1,0,0
222,6,14/09/2013,2680,352,1,0,0,0
885,3,13/05/2015,6375,859,1,0,0,0
721,1,25/02/2013,6420,724,1,0,0,0
1081,2,13/01/2015,8453,1316,1,1,0,0
340,7,03/05/2015,0,0,0,0,0,0
386,6,11/05/2013,8549,734,1,0,0,0
1096,7,19/10/2014,0,0,0,0,0,0
78,2,11/06/2013,2687,430,1,0,0,0
935,3,26/06/2013,4669,519,1,0,0,1
936,2,09/09/2014,5047,753,1,0,0,0
753,5,13/12/2013,8300,727,1,0,0,0
1040,1,17/11/2014,7666,836,1,0,0,0
552,2,06/05/2014,10578,850,1,1,0,0
433,2,10/06/2014,5752,739,1,0,0,0
370,7,08/09/2013,0,0,0,0,0,0
190,2,22/01/2013,7815,706,1,1,0,0
992,7,22/06/2014,0,0,0,0,0,0
785,6,10/01/2015,8620,712,1,0,0,0
1053,7,22/09/2013,0,0,0,0,0,0
631,5,19/09/2014,5556,641,1,1,0,0
126,2,02/07/2013,8257,639,1,1,0,0
27,5,20/06/2014,14042,1493,1,1,0,0
1002,2,02/09/2014,7245,759,1,1,0,0
224,7,11/05/2014,0,0,0,0,0,0
416,1,21/10/2013,14198,1722,1,1,0,0
1098,3,24/04/2013,5296,754,1,1,0,0
79,5,17/05/2013,7463,647,1,1,0,0
796,2,19/05/2015,9778,821,1,1,0,0
422,2,10/06/2014,4503,507,1,0,0,0
108,2,28/01/2014,8328,706,1,0,0,0
614,1,02/06/2014,9964,1226,1,1,0,0
341,1,28/04/2014,8020,950,1,1,0,0
817,3,28/05/2014,21155,3121,1,0,0,0
1019,2,24/06/2014,6588,659,1,0,0,0
1019,1,23/02/2015,6028,603,1,0,0,0
835,3,15/05/2013,5038,694,1,1,0,0
173,2,21/10/2014,9388,1098,1,1,0,1
128,4,18/12/2014,13209,878,1,1,0,0
280,1,06/01/2014,0,0,0,1,a,0
1035,7,13/07/2014,0,0,0,0,0,0
195,7,08/02/2015,0,0,0,0,0,0
531,7,03/03/2013,0,0,0,0,0,0
30,7,04/08/2013,0,0,0,0,0,0
946,5,21/02/2014,4037,523,1,1,0,0
292,6,02/02/2013,3667,412,1,0,0,0
871,3,26/02/2014,4915,410,1,0,0,0
241,2,16/07/2013,7186,743,1,1,0,0
487,2,15/10/2013,5109,534,1,0,0,1
409,4,18/07/2013,4708,494,1,1,0,1
1007,6,10/08/2013,7248,933,1,0,0,0
515,3,20/08/2014,10167,838,1,1,0,0
545,3,29/07/2015,12181,934,1,1,0,1
319,3,16/07/2014,8371,811,1,1,0,1
976,7,05/07/2015,0,0,0,0,0,0
127,7,12/01/2014,0,0,0,0,0,0
330,6,11/10/2014,3436,418,1,0,0,0
722,1,11/08/2014,9448,1593,1,0,0,1
423,5,08/02/2013,11228,2018,1,1,0,1
436,3,24/09/2014,3970,509,1,0,0,0
164,1,07/01/2013,10821,957,1,1,0,0
882,2,08/07/2014,3548,507,1,0,0,1
447,5,19/09/2014,5135,562,1,1,0,0
856,5,23/08/2013,5841,840,1,0,0,0
374,6,31/08/2013,4865,555,1,0,0,0
547,4,07/05/2015,6143,456,1,1,0,0
353,6,29/06/2013,3990,1156,1,0,0,0
781,4,08/01/2015,5423,717,1,1,0,0
580,6,23/05/2015,8237,1389,1,0,0,0
129,5,27/09/2013,9992,1213,1,1,0,0
725,5,31/01/2014,6361,641,1,0,0,0
500,2,20/01/2015,5500,370,1,0,0,0
401,1,03/11/2014,12779,1043,1,1,0,0
952,6,18/01/2014,6901,580,1,0,0,0
828,7,07/06/2015,0,0,0,0,0,0
906,5,23/08/2013,12141,1071,1,0,0,0
386,1,21/07/2014,5100,477,1,0,0,1
642,6,17/08/2013,2602,381,1,0,0,0
414,4,13/02/2014,5786,448,1,0,0,0
311,4,19/06/2014,0,0,0,1,a,0
960,5,10/07/2015,5608,507,1,0,0,0
185,2,01/10/2013,4922,421,1,0,0,1
981,7,18/05/2014,0,0,0,0,0,0
116,6,11/04/2015,5702,592,1,0,0,0
868,7,17/05/2015,0,0,0,0,0,0
488,1,25/05/2015,0,0,0,0,a,0
143,7,28/12/2014,0,0,0,0,0,0
676,7,12/01/2014,10026,1709,1,0,0,0
302,4,14/03/2013,3209,281,1,0,0,0
575,5,20/02/2015,6414,551,1,1,0,1
1072,1,03/06/2013,9502,827,1,1,0,0
600,5,22/05/2015,8084,683,1,1,0,0
33,2,08/07/2014,5642,576,1,0,0,1
839,2,26/11/2013,4774,655,1,0,0,0
756,7,01/02/2015,0,0,0,0,0,0
141,3,09/07/2014,4033,476,1,0,0,0
910,1,24/02/2014,3439,440,1,0,0,0
743,7,02/11/2014,0,0,0,0,0,0
895,5,21/06/2013,9685,946,1,1,0,0
365,5,29/11/2013,5775,582,1,0,0,0
132,6,14/03/2015,7415,694,1,0,0,0
826,7,07/04/2013,0,0,0,0,0,0
967,2,09/04/2013,10974,1150,1,1,0,0
531,4,03/01/2013,4498,578,1,0,0,1
659,3,27/05/2015,5232,656,1,0,0,0
149,3,20/05/2015,6028,499,1,1,0,0
654,3,06/05/2015,7675,692,1,1,0,0
260,6,12/04/2014,6864,989,1,0,0,0
1055,5,27/12/2013,8532,1101,1,0,0,1
349,2,14/05/2013,7398,802,1,1,0,0
79,2,18/02/2014,6788,684,1,1,0,0
1102,6,23/11/2013,6688,627,1,0,0,0
564,6,02/05/2015,6517,610,1,0,0,0
78,5,10/01/2014,5003,610,1,1,0,0
1027,4,18/06/2015,11561,1306,1,1,0,0
108,4,03/01/2013,8278,662,1,0,0,1
218,6,28/06/2014,2287,326,1,0,0,0
25,2,06/01/2015,13533,1759,1,1,0,1
43,2,09/12/2014,6661,610,1,0,0,0
866,2,03/02/2015,7675,489,1,1,0,0
914,3,26/02/2014,8070,1070,1,0,0,0
549,1,01/06/2015,6641,694,1,1,0,0
463,4,08/01/2015,5818,923,1,1,0,0
783,6,22/02/2014,4767,531,1,0,0,0
475,5,05/09/2014,6461,971,1,1,0,0
598,1,29/07/2013,8488,967,1,1,0,0
529,4,15/05/2014,6341,689,1,0,0,0
955,2,19/05/2015,5178,476,1,1,0,0
504,4,14/11/2013,5715,850,1,0,0,0
823,5,23/05/2014,6280,610,1,1,0,0
470,3,03/09/2014,18243,2292,1,1,0,0
978,6,30/05/2015,7782,957,1,0,0,0
168,3,16/07/2014,9421,860,1,1,0,0
122,2,30/07/2013,13396,1477,1,1,0,1
1091,2,05/05/2015,8388,663,1,1,0,0
571,4,19/09/2013,5940,500,1,0,0,0
562,2,13/05/2014,16935,3071,1,0,0,0
935,4,22/01/2015,4855,606,1,0,0,0
384,3,09/07/2014,7076,817,1,0,0,0
952,2,26/11/2013,6028,464,1,0,0,0
861,3,29/05/2013,3623,517,1,1,0,0
843,2,25/11/2014,9610,1094,1,1,0,0
649,2,03/02/2015,3993,403,1,1,0,1
542,5,01/05/2015,0,0,0,1,a,0
352,6,02/03/2013,7037,668,1,0,0,0
759,4,13/06/2013,4957,596,1,0,0,0
226,7,31/05/2015,0,0,0,0,0,0
1001,3,28/05/2014,5570,699,1,0,0,0
49,1,13/01/2014,4751,434,1,0,0,0
759,6,14/03/2015,4951,564,1,0,0,0
837,2,02/09/2014,5248,560,1,1,0,1
639,4,24/01/2013,4945,525,1,1,0,0
355,5,29/08/2014,10779,1293,1,0,0,0
138,1,02/02/2015,10928,983,1,1,0,0
77,7,25/08/2013,0,0,0,0,0,0
767,2,21/10/2014,5105,527,1,1,0,1
997,1,23/02/2015,2894,298,1,0,0,0
995,3,03/09/2014,10803,837,1,1,0,0
499,3,09/01/2013,6712,759,1,1,0,0
288,6,20/06/2015,5136,416,1,0,0,0
567,1,04/05/2015,7418,874,1,1,0,0
89,5,07/03/2014,5420,612,1,1,0,1
604,3,03/07/2013,8844,610,1,1,0,0
760,4,25/09/2014,6760,1118,1,0,0,0
897,5,28/06/2013,3018,347,1,0,0,0
1112,1,09/12/2013,8409,737,1,0,0,0
489,4,11/12/2014,7080,672,1,0,0,0
1047,3,04/12/2013,5941,583,1,1,0,0
214,6,13/06/2015,10623,792,1,0,0,0
855,2,14/07/2015,7345,721,1,1,0,0
455,7,10/08/2014,0,0,0,0,0,0
1092,4,16/01/2014,8764,999,1,0,0,0
643,7,17/03/2013,0,0,0,0,0,0
908,3,20/03/2013,4435,364,1,1,0,0
611,1,24/03/2014,5378,489,1,0,0,0
600,2,15/10/2013,4971,464,1,0,0,1
888,2,24/02/2015,6664,660,1,0,0,0
1021,3,24/09/2014,6871,903,1,0,0,0
360,7,02/06/2013,0,0,0,0,0,0
490,1,13/01/2014,7202,1048,1,0,0,0
689,7,31/08/2014,0,0,0,0,0,1
1028,7,26/07/2015,0,0,0,0,0,0
810,1,22/04/2013,6519,514,1,1,0,0
43,5,26/04/2013,7990,677,1,1,0,0
190,3,25/09/2013,5736,591,1,1,0,0
95,3,06/08/2014,7843,800,1,1,0,1
114,6,12/04/2014,5126,619,1,0,0,0
964,2,15/01/2013,6677,1098,1,0,0,0
2,4,25/12/2014,0,0,0,0,c,1
943,3,01/04/2015,10076,733,1,1,0,1
1034,3,08/05/2013,6523,816,1,0,0,0
1011,3,12/06/2013,4944,697,1,0,0,0
280,7,01/12/2013,0,0,0,0,0,0
1095,6,23/05/2015,3623,585,1,0,0,0
1039,1,08/12/2014,8335,1053,1,0,0,0
617,1,20/01/2014,9677,760,1,1,0,0
840,1,16/03/2015,10203,1293,1,1,0,0
306,5,17/01/2014,3427,399,1,0,0,0
911,5,25/10/2013,9426,861,1,1,0,0
647,6,19/04/2014,6675,815,1,0,0,0
384,5,01/02/2013,8291,948,1,0,0,0
762,2,12/11/2013,2391,271,1,0,0,0
854,2,10/09/2013,8293,855,1,1,0,0
794,4,24/07/2014,2896,485,1,0,0,1
815,7,19/01/2014,0,0,0,0,0,0
432,6,24/08/2013,7906,1183,1,0,0,0
735,7,17/05/2015,0,0,0,0,0,0
554,4,02/05/2013,5319,661,1,1,0,1
980,4,08/01/2015,6200,463,1,1,0,0
734,6,19/07/2014,3439,308,1,0,0,0
784,1,02/12/2013,14173,1300,1,1,0,0
870,2,03/03/2015,8192,1001,1,1,0,0
591,7,09/03/2014,0,0,0,0,0,0
634,5,03/04/2015,0,0,0,1,b,1
819,1,21/07/2014,5590,511,1,0,0,1
272,7,06/01/2013,0,0,0,0,0,1
453,2,07/05/2013,7307,940,1,0,0,0
567,6,31/01/2015,4526,580,1,0,0,0
500,2,30/07/2013,6788,437,1,1,0,0
379,1,15/06/2015,5982,646,1,1,0,0
153,3,03/07/2013,10092,847,1,1,0,0
96,4,22/01/2015,4107,458,1,0,0,0
466,1,22/06/2015,5763,540,1,0,0,0
655,1,07/10/2013,10679,855,1,1,0,0
285,1,20/05/2013,0,0,0,0,a,0
585,5,22/02/2013,6523,952,1,1,0,0
665,2,20/05/2014,9742,1449,1,1,0,0
388,1,29/07/2013,15585,1450,1,1,0,1
856,1,01/09/2014,10206,1239,1,1,0,0
491,4,19/09/2013,4452,443,1,0,0,0
856,1,21/07/2014,5952,872,1,0,0,1
552,2,08/10/2013,11546,903,1,1,0,0
547,2,26/02/2013,4395,348,1,0,0,0
765,3,27/11/2013,7031,611,1,0,0,0
882,5,23/01/2015,5262,712,1,0,0,0
296,7,28/06/2015,0,0,0,0,0,0
389,3,13/02/2013,9797,1280,1,0,0,0
84,1,08/04/2013,16778,1670,1,1,0,0
146,5,21/03/2014,8438,738,1,1,0,0
776,2,28/05/2013,4913,516,1,1,0,0
28,1,27/04/2015,7216,730,1,1,0,0
662,5,26/09/2014,5988,635,1,0,0,0
339,3,01/01/2014,0,0,0,0,a,1
995,1,02/06/2014,14397,1091,1,1,0,0
464,3,05/03/2014,10093,1187,1,1,0,0
203,4,16/10/2014,4992,724,1,0,0,0
467,4,25/09/2014,11068,1397,1,0,0,0
716,4,12/12/2013,4362,376,1,0,0,0
397,2,17/02/2015,7373,824,1,1,0,0
130,3,26/06/2013,4301,543,1,0,0,0
548,6,31/05/2014,3723,362,1,0,0,0
136,4,28/02/2013,3620,330,1,0,0,0
303,4,07/02/2013,6905,709,1,1,0,0
492,4,19/02/2015,8067,1070,1,1,0,1
1097,1,09/06/2014,16159,3576,1,0,a,0
710,5,14/06/2013,4102,360,1,0,0,0
458,2,01/10/2013,10043,595,1,0,0,0
17,2,10/09/2013,8484,996,1,1,0,0
519,4,29/05/2014,0,0,0,0,a,0
350,3,09/01/2013,6436,438,1,1,0,1
948,6,06/04/2013,3691,1102,1,0,0,0
576,3,30/07/2014,8620,962,1,1,0,1
324,2,03/02/2015,7609,918,1,1,0,1
1019,5,27/06/2014,8642,721,1,0,0,0
863,6,12/01/2013,5387,647,1,0,0,0
262,5,12/09/2014,18228,3188,1,0,0,0
12,5,06/06/2014,7309,974,1,1,0,0
466,5,26/12/2014,0,0,0,0,c,1
140,5,19/07/2013,6760,868,1,1,0,1
177,1,27/10/2014,3976,508,1,0,0,1
671,5,04/04/2014,5691,605,1,1,0,0
845,5,30/05/2014,6332,522,1,0,0,0
95,2,05/05/2015,9139,982,1,1,0,0
298,2,14/05/2013,8342,646,1,1,0,0
384,4,07/05/2015,10923,1242,1,1,0,0
520,7,31/03/2013,0,0,0,0,0,0
730,7,04/08/2013,0,0,0,0,0,0
1072,5,24/05/2013,6228,659,1,0,0,0
978,7,18/01/2015,0,0,0,0,0,0
604,4,19/09/2013,6170,512,1,0,0,0
480,1,05/08/2013,5016,670,1,0,0,0
442,1,19/05/2014,5146,494,1,1,0,0
264,2,23/04/2013,9318,1216,1,1,0,0
931,5,17/07/2015,4435,616,1,1,0,0
530,4,28/11/2013,2659,353,1,0,0,0
987,2,19/02/2013,7667,968,1,1,0,0
341,7,29/06/2014,0,0,0,0,0,0
925,3,08/10/2014,6458,1084,1,1,0,0
624,2,07/07/2015,5928,582,1,0,0,1
561,3,18/02/2015,7744,691,1,1,0,0
246,3,29/01/2014,5408,806,1,0,0,0
476,2,30/04/2013,8286,899,1,1,0,0
831,6,23/11/2013,9000,1231,1,0,0,0
987,6,09/11/2013,3773,526,1,0,0,0
606,6,18/07/2015,4039,407,1,0,0,0
462,6,06/12/2014,3505,435,1,0,0,0
512,5,04/04/2014,6107,1522,1,1,0,0
679,1,04/02/2013,13605,1279,1,1,0,1
844,3,22/05/2013,3367,441,1,0,0,0
1029,2,29/10/2013,5749,880,1,0,0,0
450,4,28/03/2013,14542,1772,1,1,0,1
1026,2,07/01/2014,12886,1499,1,1,0,1
142,7,04/05/2014,0,0,0,0,0,0
454,3,29/05/2013,6979,898,1,1,0,0
197,4,21/08/2014,6606,784,1,1,0,0
198,4,12/03/2015,2075,280,1,0,0,0
440,5,16/05/2014,4425,603,1,0,0,0
430,6,09/05/2015,11001,931,1,0,0,0
965,1,06/05/2013,6686,815,1,0,0,0
1071,1,13/04/2015,9125,957,1,1,0,1
657,7,04/08/2013,0,0,0,0,0,0
428,4,30/01/2014,5563,480,1,0,0,0
811,1,07/10/2013,4748,738,1,1,0,1
880,2,03/12/2013,9657,877,1,1,0,0
387,1,01/09/2014,13485,1508,1,1,0,0
912,1,11/11/2013,4679,706,1,0,0,0
321,5,11/10/2013,6916,689,1,1,0,0
312,3,26/06/2013,4084,465,1,0,0,0
978,3,11/06/2014,6838,940,1,0,0,0
711,5,08/02/2013,7284,566,1,1,0,0
589,4,16/04/2015,6490,627,1,1,0,0
793,4,17/04/2014,5546,539,1,1,0,1
884,2,03/02/2015,7815,664,1,1,0,0
757,6,12/04/2014,4623,427,1,0,0,0
306,2,25/06/2013,3700,479,1,0,0,0
441,7,09/06/2013,0,0,0,0,0,0
656,5,31/10/2014,3766,432,1,0,0,1
767,1,06/04/2015,0,0,0,0,b,1
929,5,11/01/2013,5643,678,1,1,0,0
505,1,22/06/2015,4572,648,1,0,0,0
961,2,26/08/2014,4696,540,1,0,0,0
1030,5,25/10/2013,3432,325,1,1,0,1
203,5,19/09/2014,7000,857,1,1,0,0
651,3,05/06/2013,7522,969,1,1,0,0
808,1,20/01/2014,9149,710,1,1,0,0
388,1,11/08/2014,8519,1014,1,0,0,1
130,7,22/06/2014,0,0,0,0,0,0
435,6,13/04/2013,2151,271,1,0,0,0
1093,6,10/08/2013,5978,669,1,0,0,0
1079,6,02/08/2014,7326,629,1,0,0,1
419,3,22/10/2014,4696,796,1,1,0,1
358,7,13/04/2014,0,0,0,0,0,0
824,6,27/07/2013,3583,436,1,0,0,0
215,4,24/01/2013,6344,492,1,1,0,0
327,1,25/08/2014,6678,862,1,0,0,1
1002,7,28/12/2014,0,0,0,0,0,0
55,6,24/01/2015,3316,416,1,0,0,0
48,4,10/07/2014,3012,362,1,0,0,1
905,3,03/06/2015,8882,1242,1,1,0,0
268,2,08/01/2013,5836,651,1,1,0,0
286,7,01/03/2015,0,0,0,0,0,0
670,7,06/10/2013,0,0,0,0,0,0
954,7,31/05/2015,0,0,0,0,0,0
1066,2,19/05/2015,12868,1229,1,1,0,0
857,4,13/03/2014,5070,690,1,0,0,0
227,6,25/05/2013,3195,362,1,0,0,0
652,2,25/11/2014,9490,798,1,1,0,0
218,6,06/04/2013,2465,381,1,0,0,0
1089,7,28/07/2013,0,0,0,0,0,0
150,3,08/07/2015,7233,703,1,0,0,0
228,6,03/01/2015,7856,598,1,0,0,0
450,4,18/06/2015,11157,1204,1,1,0,0
878,5,15/05/2015,8439,805,1,0,0,1
611,7,04/08/2013,0,0,0,0,0,0
962,7,07/06/2015,0,0,0,0,0,0
46,7,20/10/2013,0,0,0,0,0,0
157,4,07/08/2014,10237,1006,1,1,0,1
225,5,12/04/2013,4754,578,1,1,0,0
526,5,26/12/2014,0,0,0,0,c,1
699,2,01/01/2013,0,0,0,0,a,1
906,3,11/12/2013,9492,1200,1,0,0,0
44,2,30/06/2015,7837,753,1,1,0,0
321,5,01/02/2013,5720,600,1,0,0,0
264,4,22/08/2013,5369,782,1,0,0,0
745,1,26/08/2013,13513,1149,1,1,0,0
485,7,15/12/2013,0,0,0,0,0,0
265,3,10/06/2015,4679,490,1,0,0,0
642,6,25/01/2014,2924,415,1,0,0,0
1101,1,09/09/2013,14919,1252,1,1,0,0
716,5,03/05/2013,7023,565,1,1,0,0
493,1,28/01/2013,5465,587,1,0,0,0
429,7,10/02/2013,0,0,0,0,0,0
589,7,25/05/2014,0,0,0,0,0,0
1041,6,23/03/2013,7387,664,1,0,0,0
606,4,13/02/2014,5239,630,1,0,0,0
184,3,31/12/2014,4242,421,1,0,0,1
1098,4,28/03/2013,7292,984,1,1,0,0
94,2,17/06/2014,9392,764,1,1,0,0
367,2,04/03/2014,6535,603,1,1,0,0
71,3,03/12/2014,11919,835,1,1,0,0
1067,6,11/07/2015,5973,524,1,0,0,0
494,2,24/06/2014,6453,1030,1,0,0,0
606,4,05/06/2014,6692,704,1,1,0,0
952,2,28/01/2014,4957,426,1,0,0,0
416,2,10/03/2015,9307,1247,1,0,0,1
393,6,01/06/2013,5849,644,1,0,0,0
635,3,31/12/2014,2142,215,1,0,0,1
750,4,31/01/2013,3771,319,1,0,0,0
411,6,08/02/2014,8247,684,1,0,0,0
17,7,02/06/2013,0,0,0,0,0,0
1072,5,01/02/2013,5874,639,1,0,0,0
233,6,20/12/2014,10445,1114,1,0,0,0
258,6,31/08/2013,3874,371,1,0,0,0
1056,5,03/01/2014,3420,335,1,0,0,1
266,2,15/10/2013,3563,523,1,0,0,0
659,7,15/03/2015,0,0,0,0,0,0
1106,3,21/05/2014,4689,529,1,1,0,0
526,2,27/05/2014,9981,1476,1,0,0,0
411,3,26/06/2013,6565,545,1,0,0,0
1007,7,12/05/2013,0,0,0,0,0,0
988,6,22/06/2013,5694,1168,1,0,0,0
909,2,07/05/2013,7739,892,1,0,0,0
